ברוקלין 99,none,"🎬 ברוקלין 99\n🎭 ז'אנר: קומדיה, משטרתית\n📅 שנת יציאה: 2013\n⏱ אורך פרק: 22 דקות\n\nתקציר:\nהסדרה עוקבת אחרי צוות בלשנים בתחנת משטרת ברוקלין, ניו יורק. היא מציגה את עבודת צוותם בשילוב עם סיטואציות מצחיקות, רגעים אנושיים והקשיים שהם חווים, יחד עם היחסים בין חברי הצוות. 😄🚔\n\n🔗 קישור לדרייב: \n♦️ עונה 1 ♦️\nhttps://drive.google.com/folderview?id=1tyyDV_9FTNN6-7fZAbCaUNIf-Vu8CRPG\n\n♦️ עונה 2 ♦️\nhttps://drive.google.com/folderview?id=1u3vY9R0snr8aLZM6RsMuYJIb37SlgQwh\n\n♦️ עונה 3 ♦️\nhttps://drive.google.com/folderview?id=1u9c5HuzZbXPlsFfvppKeV0ctBgCL6j2f\n\n♦️ עונה 4 ♦️\nhttps://drive.google.com/folderview?id=1uEVfWhX5cCKeUoZGG_k1ytlxStKPM9Ej\n\nעונה 4 פרק 15 ↙️\nhttps://drive.google.com/file/d/11Z3bTxopHE0L4IgR7o_6-ngLa7Lyso3W/view?usp=drivesdk\n\n♦️ עונה 5 ♦️\nhttps://drive.google.com/folderview?id=1uQ4fwRM_LBXX5nlypNLLY5o_8xrc0V8X\n\n♦️ עונה 6 ♦️\nhttps://drive.google.com/folderview?id=1uRV435kioiZ4Aj4zdeQIinui_PSMHOWt\n\n♦️ עונה 7 ♦️\nhttps://drive.google.com/folderview?id=1uSmkX2QCR6hCWfE09MCsrf1UGhmKu3Hu\n\n♦️ עונה 8 ♦️\nhttps://drive.google.com/drive/folders/1BXKxUlgv2jRE2JGny9n8scg0ZmmhSbLb?usp=sharing",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,134,0
בת השוטר,none,"🎬 בת השוטר\n🎭 ז'אנר: דרמה, פשע\n📅 שנת יציאה: 2019\n⏱ אורך פרק: כ-50 דקות\n\nתקציר:\nהסרט עוקב אחרי בת שוטר שנאבקת להילחם בעולם של אלימות ופשע תוך שהיא מתמודדת עם דילמות מוסריות כבדות ומציבה את עצמה בסיכון. במהלך הסרט היא מנסה לפענח את מערכת יחסי הכוחות במשטרה ובחיים האישיים שלה. 🌟👮‍♀️\n\n🔗 קישור לדרייב:\n\n*עונה 1 ~ Qbzn*\nhttps://drive.google.com/drive/folders/1xUk6ndGHQ1D7fPri3WQEKPr6o1xMu7zQ\n\n*עונה 2*\nhttps://drive.google.com/drive/folders/14fnah8dgklJm5YUwjE38adUrSiEaC5nB\n\n*עונה 3 ~ DriveFlix*\nhttps://drive.google.com/drive/folders/1-H-rCqfoASIDq4LL4kcxfDqcVrL7yYU5",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,178,0
ג'יני וג'ורג'יה,none,"🎬 ג'יני וג'ורג'יה\n🎭 ז'אנר: דרמה, קומדיה\n📅 שנת יציאה: 2021\n⏱ אורך פרק: כ-50 דקות\n\nתקציר:\nאחרי שנים של נדודים, ג'ורג'יה, אם חד-הורית כריזמטית, מחליטה להתמקם בעיירה שקטה כדי להעניק לבתה ג'יני ולאחיה חיים יציבים. אך העבר שלה מסרב להישאר מאחור, וסודותיה מאיימים להרוס את הכול. סדרה חכמה, מותחת ומלאת רגעים מרגשים. 🎭🔥\n\nDriveFlix <\n🔗 קישור לדרייב: \nעונה 1\nhttps://drive.google.com/drive/folders/16MyDdiq-ww_e7Eydmm6LejbwiqkV-DOm\n\nעונה 2\nhttps://drive.google.com/drive/folders/1HRngzsHKwDLduAIdLIW20G5ybNhVr7u7\n\n> *Qbzn*\nעונה 3\nhttps://drive.google.com/drive/folders/1wJwWvEojbRHaCW0vH5fK1p9kyT4kSsP3",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,219,0
גאליס,none,"🎬 גאליס\n🎭 ז’אנר: הרפתקאות, נעורים\n📅 שנת יציאה: 2012\n\n📖 תקציר: סדרת נעורים העוקבת אחר קבוצת חניכים במחנה הקיץ “גאליס”, שמוצאים את עצמם נסחפים למסע מרתק בעקבות אוצר מסתורי, תוך שהם מתמודדים עם תככים, אתגרים וסודות מהעבר. 🏕🔍\n\n🔗 קישור לדרייב:\nעונות 1-7\nhttps://drive.google.com/drive/folders/1120yf3ORibh-1Z4PpgdJP7Ew2ET3PVer\n\nפרקים שחסרים😄\nעונה 1 פרקים 1-30\nhttps://drive.google.com/drive/folders/1-0fLkNTyMtfRBkyFRpUkrDkqiSVP9OSx",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,382,0
גרוויטי פולס,none,"🎬 גרוויטי פולס\n🎭 ז'אנר: אנימציה, הרפתקאות, קומדיה\n📅 שנת יציאה: 2012\n⏱ אורך פרק: 22 דקות\n\nתקציר:\nהסדרה עוקבת אחרי שני תאומים, דיפר ומייבל, שנוסעים לבקר את סבא שלהם בעיירה גרוויטי פולס. בזמן שהותם, הם נתקלים במסתורין, יצורים מוזרים והרפתקאות על טבעיות שמתרחשות בעיירה המוזרה הזו. 🌲🌀\n\n🔗 קישור לדרייב: \nעונה 1\nhttps://drive.google.com/folderview?id=1EyspO5WwdE0fiCqLJTpyt-3SrVUwHI0g\n\nעונה 2\n> הועלה ע""י Qbzn \nhttps://drive.google.com/drive/folders/1uTTJz_dVDuzlwINpnoyRnsWmkqIqnqdM",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,203,0
דרדוויל נולד מחדש,none,"🎬 דרדוויל: נולד מחדש\n🎭 ז'אנר: דרמה, אקשן, גיבורי-על\n📅 שנת יציאה: 2025\n⏱ אורך פרק: כ-60 דקות\n📺 מספר פרקים בעונה הראשונה: 9\n\n📝 תקציר:\n  מאט מורדוק הוא עורך דין עיוור בעל חושים מחודדים במיוחד, אשר נאבק למען הצדק בעזרת משרד עריכת הדין המצליח שלו, בעוד ראש המאפיה לשעבר, ווילסון פיסק, מקדם את היוזמות הפוליטיות שלו בניו יורק. כשהזהויות הקודמות שלהם מתחילות להיחשף, הם מוצאים את עצמם במסלול התנגשות בלתי נמנעת.🥊🏙️🩸\n*הועלה ע""י ג'ון סמית*\n\n> *🔗 קישור לדרייב*\nhttps://drive.google.com/drive/folders/1buYPiuBBgxYWRTzv1U59eexfnBWgEpA8",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,648,0
האחיין שלי בנץ,none,"🎬 האחיין שלי בנץ\n🎭 ז'אנר: קומדיה, פנטזיה\n📅 שנת יציאה: 2021\n⏱ אורך פרק: כ-25 דקות\n\n*📝 תקציר:*\nיוני רובין, מורה בתיכון ""בגיריונית"", חתם על עסקה עם השטן: הוא יהפוך למנהל בתמורה לסיוע לבן השטן, בנץ, בהשלמת לימודיו.  בנץ, שד צעיר, מתקשה להסתגל לעולם האנושי ומבצע תעלולים משעשעים.  הסדרה עוקבת אחרי השניים, התלמידים והסגל, עם המון הומור, קסמים ואתגרים.\nעונה 3 מתמקדת בהתבגרות בנץ, מערכות יחסים משתנות, פוליטיקה מקומית ומפגשים עם דמויות מהגיהנום והעתיד.  הסדרה מלאה באימוג'ים, קסמים, אהבה, תעלולים ושדים.  העתיד לא צפוי, וההפתעות לא נגמרות!😈📚❤️🧛‍♂️🎭\n\n> *Qbzn*\n*עונה 1:*\nhttps://drive.google.com/drive/folders/1NxvgOSfA82LW55sUCSnjRAH7UU-kubAM\n\n*עונה 2:*\nhttps://drive.google.com/drive/folders/1Hm555iQiS58btQIi9wC9KEcEiGTOB99a\n\n*עונה 3:*\nhttps://drive.google.com/drive/folders/14JbuyhVGOu0VLi-5mPr0WOD4H94N0rsR",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,772,0
האנטומיה של גריי,none,"🎬 האנטומיה של גריי\n🎭 ז'אנר: דרמה, רומנטיקה\n📅 שנת יציאה: 2005\n⏱ אורך פרק: 43 דקות\n\nתקציר:\nהסדרה עוקבת אחרי ד""ר מירנדה גריי וסטודנטית לרפואה בשם אלכסיס, שעוברת דרך קשה בעולם הרפואה. כל פרק מציג את ההתמודדויות האישיות והמקצועיות של צוות הרופאים, תוך כדי שהם מנסים לאזן בין חיים מקצועיים לבין אתגרים רגשיים ורומנטיים. סדרה מצמררת עם רגעים של אקשן ורגעים מרגשים. 💉❤️\n\n🔗 קישור לדרייב: https://drive.google.com/drive/folders/1SGQuEYGh0KfU41Cttag7AX4qMNUDHND0",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,110,0
הבוגדים,none,"🎬 הבוגדים (הגרסה הישראלית)\n🎭 ז'אנר: ריאליטי, מתח, אסטרטגיה\n📅 שנת יציאה: 2025\n⏱ אורך הסדרה: 11 פרקים (עונה אחת) \n\n*📝 תקציר:*\n22 מתמודדים נכנסים לטירה אירופאית, כשחלקם נבחרים בסתר להיות ""בוגדים"" שמטרתם לחסל את שאר המשתתפים מבלי להיחשף. בכל לילה, הבוגדים ""רוצחים"" משתתף, ובמהלך היום, הקבוצה מנסה לזהות ולהדיח את הבוגדים. המשחק משלב משימות, אסטרטגיה, שקרים וגילויים מפתיעים.  🏰🕵️‍♂️🔪\n\n> *Qbzn*\n> *🔗 קישור לדרייב:*\nhttps://drive.google.com/drive/folders/1HDh5eSkayIcyeXqqtfjo35o35uXFlcV5",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,713,0
הבורר,none,"🎬 הבורר \n🎭 ז'אנר: דרמת פשע\n📅 שנת יציאה: 2007\n⏱ אורך פרק: כ-45 דקות\n\n📝 תקציר: עובד סוציאלי מגלה שאביו הביולוגי הוא ברוך אסולין, ראש משפחת פשע מגבעת שמואל, הידוע בכינויו ""הבורר"". הסדרה עוקבת אחרי נדב פלדמן, העובד הסוציאלי, כשהוא מתמודד עם גילוי זה ונמשך לעולם הפשע של משפחתו הביולוגית. העלילה משלבת בין דרמה למתח, ומציגה את הקונפליקטים בין נורמות החברה לעולם התחתון. \n\n🔗 קישור לדרייב:\nhttps://drive.google.com/drive/folders/14WDqN43-R--C6BWLdiFSB_4r1BHNYcJi",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,215,0
הבנים,none,"🎬 הבנים\n🎭 ז'אנר: סדרת גיבורי-על, דרמה, קומדיה שחורה, פעולה\n📅 שנת יציאה: 2019\n⏱ אורך הפרק: כ-60 דקות\n( 4 עונות )\n\n📝 תקציר:\n""הבנים"" היא סדרת טלוויזיה אמריקאית שמבוססת על קומיקס, ועוסקת בצוות שומרי חוק אינטרנטי (באנגלית: The Boys) שמטרתם לעמוד מול גיבורי-על מושחתים המנצלים את כוחם לרעה. הסדרה מציגה סאטירה חברתית וקומית לצד אלימות ואקשן, ועוקבת אחרי מאבקיהם של ""הבנים"" להסתיר את המציאות האפלה מאחורי תדמית הגיבורי העל הזוהרת. 🎭💥😎\n\n*הועלה ע""י ג'ון סמית*\n🔗 קישור לדרייב: \nעונה 1\nhttps://drive.google.com/drive/folders/1II7_w5Iowg4SWdZba2qB806omzRFDIog\nעונה 2\nhttps://drive.google.com/drive/folders/1YgCsrMzL9inwd4XHsjCAIBoGZVwtZJSF\nעונה 3\nhttps://drive.google.com/drive/folders/17wRekV3OeYJOlIzDQRy1LcRsuIVQwZkF\nעונה 4\nhttps://drive.google.com/drive/folders/18ovcx6Pvwdi-Em2sl-wTgrLSy2IVAlSo",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,649,0
החברים של נאור,none,"🎬 החברים של נאור\n🎭 ז'אנר: קומדיה\n📅 שנת יציאה: 2014-2016\n⏱ אורך פרק: כ-25 דקות\n\nתקציר:\nנאור הוא צעיר תל אביבי שחי חיים רגילים אך מגלה שהוא לא כל כך רגיל כמו שהוא חושב. הסדרה עוקבת אחרי נאור וחבריו במהלך הרפתקאותיהם הקומיות והשגרתיות בעיר הגדולה. כל פרק מציע רגעים מצחיקים ומעוררי הזדהות על החיים, החברות והאהבה. 🌆😂\n\nקישורים לעונות:\nעונה 1 (איכות: 480p): https://drive.google.com/folderview?id=1KBWSq78t51Ij8GAP4txSYx4ZKL4009jk\n\nעונה 2 (איכות: 480p): https://drive.google.com/folderview?id=1T-OSIVo-AJp6-6nHse8pq4qZVBKl9pdi\n\nעונה 3 (איכות: 480p): https://drive.google.com/folderview?id=1mxWLTIMHsd7KKkJdtpUrnv4GGfidxmQz\n\nעונה 4 (איכות: 720p): https://drive.google.com/folderview?id=14Huh0InubCqtV_mxY2X5al4pMfxge0Wn",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,71,0
החיפושית המופלאה,none,"🎬 החיפושית המופלאה \n🎭 ז'אנר: אנימציה, פעולה, הרפתקאות, פנטזיה\n📅 שנת יציאה: 2015\n⏱ אורך פרק: 22–25 דקות\n📺 מספר עונות: 6 \n\n📝 תקציר:\nמרינט המתבגרת הופכת ל-Ladybug, דמות גיבור העל החשאית שלה, בעוד שחברתה לכיתה והמחסום אדריאן הופך ל-Cat Noir, דמות גיבור העל הסודית שלו, כדי להגן על פריס מפני הרוע.🐞🐱🏙️\n\n\n*הועלה ע""י ג'ון סמית*\n🔗 קישור לדרייב\nעונה 1\nhttps://drive.google.com/drive/folders/1jxSc2u1KSDonujFpX9rrNrGdUYPOjAwf\n\nעונה 2\n\nhttps://drive.google.com/drive/folders/1ywLdrfyyErhxEEBaEJIHt2LmxxwmI3P8\n\nעונה 3\n\nhttps://drive.google.com/drive/folders/17CzlnEnMA2hw05upUPWlx4DyLiqDXsJe\n\nעונה 4\n\nhttps://drive.google.com/drive/folders/16SvgqdFgCcLTkJ6k85d4iEl__S63d4Wy\n\nעונה 5\n\nhttps://drive.google.com/drive/folders/1FrnL8b-EGlDgftPMZCgIS24kQJ0S17q-\n\n\nעונה 6\n\nhttps://drive.google.com/drive/folders/1wIRScolhjtb64j7ZmkZm9yIUG7SYwT5f\n\nספיישלים\n\nhttps://drive.google.com/drive/folders/1xVdPCf69ywl88QATUglBdKm1X5iqVE_b",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,650,0
החמאם,none,"🎬 החמאם\n🎭 ז’אנר: דרמת מתח, מסתורין\n📅 שנת שידור: 2025\n📺 עונות: 1\n🎞 פרקים: 6\n⏱ אורך פרק: כ-38–40 דק'\n\n📝 תקציר:\nבסיס צבאי נטוש בבקעת הירדן, המכונה החמאם, הופך לזירת אירועים מסתוריים ואלמנטים על-טבעיים שמערערים את תחושת המציאות של צוות לוחמים צעיר.\nהחיילים נשלחים להקים מחדש את הבסיס, אך במהרה מוצאים את עצמם מתמודדים עם אירועים שלא ניתנים להסבר.\n\n> DriveFlix\n🔗 קישור לדרייב:\nhttps://drive.google.com/drive/folders/1tU2stV5pgiEV6cvcZ7rrcYZb8xtliG9C",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,1089,0
החממה,none,"🎬 החממה\n🎭 ז'אנר: דרמה, הרפתקאות, מתח\n📅 שנת יציאה: 2012\n⏱ אורך פרק: כ-25 דקות\n\nתקציר:\nבית ספר יוקרתי לתלמידים מחוננים מתגלה כמרכז לאימונים למשימות סודיות. בין יריבויות, אהבות וסכנות, החניכים נאלצים להתמודד עם קונספירציות מאיימות שישנו את חייהם. 🎭🔥\n\n🔗 קישור לדרייב: https://drive.google.com/folderview?id=12BMZjpN4MDWtqqTWGRjzOhiXMw9ABloY",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,145,0
החץ הירוק,none,"🎬 החץ הירוק\n🎭 ז'אנר: אקשן, דרמה, גיבורי-על\n📅 שנת יציאה: 2012\n⏱ אורך פרק: כ-42 דקות\n\nתקציר:\nלאחר חמש שנים שבהן היה תקוע על אי בודד, אוליבר קווין, מיליארדר פלייבוי, חוזר לעירו כשהוא חמוש בכישורי הישרדות יוצאי דופן ומטרה אחת – להילחם בפשע. בהשראת רשימה שהשאיר לו אביו, הוא הופך ל""חץ הירוק"" – גיבור עם קשת וחץ שנלחם בפשע ובעוול ברחובות סטאר סיטי. 🏹🦸‍♂️\n\n🔗 קישור לדרייב: \nעונות 1-7 (עונה 8 לא עובד)\nhttps://drive.google.com/drive/folders/1Fw_GIEswkZjHTOLYATHABpmW2C_p7O7Z",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,175,0
היורשים קוריאני,none,"🎬 היורשים – סדרה קוריאנית (The Heirs)\n🎭 ז'אנר: רומנטיקה, דרמה, נעורים\n📅 שנת יציאה: 2013, שודרה מ־9 באוקטובר עד 12 בדצמבר 2013 ב־SBS \n⏱ מספר פרקים: 20 \n\n📝 תקציר:\nקים טאן, יורש תאגיד ענק, לומד בארה""ב וחוזר לקוריאה כאשר אחיו מנסה להשתלט על ההונה. במהלך שהותו בארה""ב פוגש את צ'ה יון-סאנג, נערה אמיצה ממשפחה ענייה. לאורך הסדרה הם מתמודדים עם פערי מעמד, אהבה אסורה וילדות יוקרתית – האם האהבה תנצח את הכסף? 💼❤️👑 \n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/drive/folders/1a5B61-OQREWBVWhCI2FHHklwtZzUZtN_",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,887,0
הישרדות,none,אין שום עונות מלבד העונה החדשה ‼❌\n\nהישרדות עונה 7 [2024] ~ תיקייה מתעדכנת ↙\nhttps://drive.google.com/drive/folders/1EsIOLCOECOpMT7w5aO0n_08n3Ed_EuJa,single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,309,0
הכבוד של אשרף,none,"Esref Rüya\n🎬 הכבוד של אשרף\n🎭 ז'אנר: דרמה • אקשן • פשע • רומנטיקה \n📺 סוג: סדרת טלוויזיה טורקית\n📅 שנת יציאה: 2025\n⏱ אורך פרקים: כ-45–60 דק'\n\n📝 תקציר:\nאשרף טק, מאפיונר רב-כוח בעולם הפשע, נלחם על מעמדו מול אויבים, החוק וחבריו לעבר כשהוא מנסה לשמור על איזון בין חוקי הרחוב הקשוחים לבין ליבו הפגיע. חייו משתנים כשניסאן, מוזיקאית צעירה ואמיצה, נכנסת לעולמו ומסע אהבה מסוכן מופעל לצד מאבקים בתוך ארגון הפשע. סיפור על נאמנות, נקמה, אהבה וקונפליקטים מוסריים בתוך עולם שבו הכבוד שווה יותר מכל.\n> *Qbzn • DriveFlix*\n\n🔗 קישור לדרייב:\nhttps://drive.google.com/drive/folders/13LRKA2SZGSj45d3etKNNsF60AIVddKUp",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,1047,0
הכלה מאיסטנבול,none,"🎬 הכלה מאיסטנבול\n🎭 ז’אנר: דרמה, רומנטיקה\n📅 שנת יציאה: 2017\n\n📖 תקציר: סורייה, מוזיקאית צעירה ועצמאית מאיסטנבול, מתאהבת בפארוק, איש עסקים כריזמטי ממשפחה מסורתית בבורסה. לאחר נישואיהם, היא עוברת להתגורר עם משפחתו ומתמודדת עם חוקים נוקשים והתנגדותה של חמותה, אסמה. אהבתם עומדת למבחן כשהעבר צף והסודות מתגלים. 🎻💍\n\n🔗 קישור לדרייב: \n301 פרקים\nhttps://drive.google.com/drive/folders/1MhM2wkOF9ZdVjHQuPabNmRoBw-ty2qU8",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,418,0
המורדים הדור הבא,none,"🎬 המורדים: הדור הבא\n🎭 ז'אנר: דרמת נעורים מוזיקלית\n📅 שנת יציאה: 2022\n⏱ אורך פרק: כ-39–47 דקות\n\n📝 תקציר:\nסדרת המשך למקור הארגנטינאי, המתרחשת בבית הספר היוקרתי ""Elite Way School"", בו תלמידים מוכשרים מתחרים בקרב להקות. תוך כדי, אהבות וחברויות נרקמות, בעוד חברה סודית מאיימת על שאיפותיהם המוזיקליות. 🎤🏫🎸\n\n> *הועלה ע""י Qbzn*\n🔗 קישור לדרייב:\nעונה 1\nhttps://drive.google.com/drive/folders/1zHWawRmHiWXL9AJN-6RH_EVOnIG3HMdG\n\n> *Qbzn*\nעונה 2\nhttps://drive.google.com/drive/folders/1PieFgEUVTXVHTTJHgLJ9mxMNDuL8jVst",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,585,0
המזח,none,"🎬 המזח\n🎭 ז'אנר: דרמה, היסטוריה \n📅 שנת יציאה: 27 באפריל 2025 \n⏱ אורך הסדרה: 5 פרקים, כ-45 דקות כל פרק \n\n*📝 תקציר:*\nבסדרה דרמטית-תיעודית, מוצב “המזח” בנגב מוצא עצמו מבודד אחרי מתקפת הפתע במלחמת יום הכיפורים. הלוחמים מתמודדים עם לחימה עזה, פצועים רבים והחלטות גורליות – כשהישרדותם תלויה באומץ ובסולידריות. 🔥🔫💔\n\n> *Qbzn*\n> *🔗 קישור לדרייב*\nhttps://drive.google.com/drive/folders/1zsjUSuwknOiR9LGv7tMoS01off7I9hfQ",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,718,0
המטרה,none,"🎬 אוסף המטרה (Has Fallen Series)\n🎭 ז'אנר: אקשן • מותחן\n📅 שנות יציאה: 2013 • 2016 • 2019\n⏱ אורכי הסרטים: 99–121 דק'\n\n📝 תקציר: שלושה פרקי אקשן עוצרי נשימה בכיכובו של הסוכן מייק באנינג. ב־2013 הוא נאבק בטרוריסטים שפלשו לבית הלבן (Olympus Has Fallen). ב־2016, בלב לונדון, הוא מתמודד עם מתקפת־על בזמן הלוויית ראש ממשלת בריטניה (London Has Fallen). וב־2019, באנינג מואשם בניסיון התנקשות בנשיא ונאלץ לצאת למנוסה כדי לחשוף קנוניה מסוכנת ולהוכיח את חפותו (Angel Has Fallen). 🏛️💥🎯\n\n> Driveflix\n🔗 קישור לדרייב:\nhttps://drive.google.com/drive/folders/1_oti1Ir1wg61t5xjwkp_CzE1z6FKeSYd",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,316,0
המטרה אמיא,none,"🎬 המטרה: אמיא\n🎭 ז’אנר: דרמת אקשן\n📅 שנת יציאה: 2025\n\n📖 תקציר: סדרה ישראלית המבוססת על אירועים אמיתיים, העוסקת בפיגוע הנורא שהתרחש בבניין הקהילה היהודית בבואנוס איירס בשנת 1994. הסיפור עוקב אחר חקירת האירוע, כשהגיבורים מוצאים את עצמם במרוץ נגד הזמן לחשיפת האמת מאחורי הפיגוע הקטלני.\n\n🔗 קישור לדרייב:\nפרק 1\nhttps://drive.google.com/file/d/14iVaJBXBXE1K1RnmGOwkprVNwunqAs9S/view?usp=drivesdk\n\nפרק 2\nhttps://drive.google.com/file/d/1MweXdu52mfSZ8VP-_l1FjE7zfTvkgDI9/view?usp=drivesdk\n\nמתעדכן",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,368,0
המפקדת,none,"🎬 המפקדת\n🎭 ז'אנר: דרמה קומית\n📅 שנת יציאה: 2021\n⏱ אורך פרק: כ-45 דקות\n\n📝תקציר:\nסדרה ישראלית קומית-דרמטית העוקבת אחרי חייהן המאתגרים של מפקדות וחיילות בבסיס טירונות, עם הרבה רגעים משעשעים ואירועים בלתי צפויים. 😂🎖️\n\n> *Qbzn*\n🔗 קישור לדרייב:\nעונה 1 \nhttps://drive.google.com/drive/folders/1-MU3DcRw4xbWtK8udrqSFtLFqGyvV5jy\n\n> *Qbzn*\nעונה 2 \nhttps://drive.google.com/drive/folders/1PYO_isIZH4oUW9vSebh8YMPta2Rn3OOb",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,594,0
המקוריים,none,"🎬 המקוריים\n🎭 ז'אנר: דרמת פנטזיה על-טבעית\n📅 שנת יציאה: 2013\n⏱ אורך פרק: כ-42 דקות\n\n📝 תקציר:\nסדרת ספין-אוף של ""יומני הערפד"" העוקבת אחר משפחת מיקאלסון – הערפדים המקוריים – כשקלאוס, הכלאה של ערפד ואיש-זאב, חוזר לניו אורלינס כדי להתמודד עם איומים חדשים ולהשיב את השליטה בעיר. 🧛‍♂️🐺🏙️\n\n🔗 קישור לדרייב:\n\nעונה 1\nhttps://drive.google.com/folderview?id=0B8xpEmMs0B4zVHlxam5tRG12eWc&resourcekey=0-dmTf9wZNDP-hvarWCKRfQg\n\n\nעונה 2\nhttps://drive.google.com/folderview?id=0B8xpEmMs0B4zR0prU0cxSEswbDQ&resourcekey=0-bo83xgT7Z-IfUYrweALaKg\n\nעונה 3\nhttps://drive.google.com/folderview?id=0B8xpEmMs0B4zdnYwSzVjTW5ReW8&resourcekey=0-vcBBI4J6DJF4vO-nS7g83A\n\nעונה 4\nhttps://drive.google.com/folderview?id=0B8xpEmMs0B4zcW1MSXlZZlZ5OG8&resourcekey=0-esKk4Eg-6Zq4VWLsS34ASQ",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,586,0
הפיג'מות,none,"🎬 הפיג'מות\n🎭 ז'אנר: קומדיית מצבים מוזיקלית\n📅 שנת יציאה: 2003\n⏱ אורך פרק: כ-25 דקות\n\n📝 תקציר:\nסדרה קומית ישראלית העוקבת אחר שלישיית חברים מנתניה – אילן, עודד וקובי – המנסים להצליח כלהקת רוק בתל אביב. הם גרים בדירת דודתו של אילן ופוגשים את השכנה אלונה, שמצטרפת ללהקה. במקביל, הם עובדים בהמבורגריה של גרי, דודו של קובי, ומתמודדים עם אתגרים קומיים בחייהם האישיים והמקצועיים. 🎸🍔🏙️\n\n> *Qbzn הועלה ע""י*\n> *🔗 קישור לדרייב:*\n> *עונה 1*\nhttps://drive.google.com/drive/folders/1nli5UzNrCmIAA1Rv-p5rYQMaHw0m9Zel",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,587,0
הפלאש,none,"🎬 הפלאש\n🎭 ז’אנר: גיבורי-על, פעולה, דרמה\n📅 שנת יציאה: 2014\n⏱ אורך פרק: כ-42 דקות\n\n⚡ בארי אלן, מדען מז”פ במשטרת סנטרל סיטי, נחשף לפגיעת ברק בעקבות תאונה במאיץ חלקיקים, ומגלה שיש לו יכולת לנוע במהירות על-אנושית. כעת, כגיבור-העל הפלאש, הוא נאבק בנבלים מסוכנים, חושף קנוניות אפלות ומנסה לגלות את האמת על עברו. 🏃‍♂️⚡\n\n🔗 קישור לדרייב:\nQbzn\nעונה 1\nhttps://drive.google.com/drive/folders/1-_bl6RYzzy6dlBr8mXHZQKY5DyoPiTGT\nQbzn\nעונה 2\nhttps://drive.google.com/drive/folders/115Gr8EXT1vHV6uxmQWzFW331nYuzdA9u\nQbzn\nעונה 3\nhttps://drive.google.com/drive/folders/1-08ukEQeaqPb_BhvsbjTbvBwxdZnblsY\n\nעונה 4\n*הועלה ע''י ג'ון סמית*\nhttps://drive.google.com/drive/folders/1GeoqqlLqB0H3nPeJsavU-6hMLh2CbExG\nעונה 5\n*הועלה ע""י ג'ון סמית*\nhttps://drive.google.com/drive/folders/1qlGYovbpwL_iMLTPuFePblIkY8o6rSjB\n🎗️זה מה שיש כרגע.🎗️",single,,,g,,,,,0,,,,,,,,seconds,0,0,,,,,,,,,,,,,330,0
